sex,age_group,education_level,employment_status,count
0,16-29,H20_35,Employed,0
0,16-29,H20_35,Employed,0
0,16-29,H20_35,Employed,0
0,16-29,H20_35,Employed,0
0,16-29,H20_35,Employed,0
0,16-29,H20_35,Employed,0
0,16-29,H20_35,Employed,0
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,In Education or Training,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,In Education or Training,2
0,16-29,H20_35,In Education or Training,0
0,16-29,H20_35,In Education or Training,0
0,16-29,H20_35,In Education or Training,0
0,16-29,H20_35,Not in Labor Force,0
0,16-29,H40,Employed,0
0,16-29,H40,Employed,0
0,16-29,H40,Employed,0
0,16-29,H40,Employed,0
0,16-29,H40,Employed,1
0,16-29,H40,Employed,26
0,16-29,H40,Employed,30
0,16-29,H40,Employed,23
0,16-29,H40,Unemployed,3
0,16-29,H40,Unemployed,1
0,16-29,H40,Unemployed,0
0,16-29,H40,Unemployed,0
0,16-29,H40,Unemployed,0
0,16-29,H40,Unemployed,0
0,16-29,H40,Unemployed,0
0,16-29,H40,Unemployed,0
0,16-29,H40,Unemployed,2
0,16-29,H40,Unemployed,0
0,16-29,H40,Unemployed,0
0,16-29,H40,Unemployed,0
0,16-29,H40,In Education or Training,0
0,16-29,H40,On Pension,0
0,16-29,H40,On Pension,0
0,16-29,H40,On Pension,0
0,16-29,H40,On Pension,0
0,16-29,H40,On Pension,0
0,16-29,H40,On Pension,0
0,16-29,H40,On Pension,0
0,16-29,H40,In Education or Training,18
0,16-29,H40,In Education or Training,7
0,16-29,H40,In Education or Training,0
0,16-29,H40,In Education or Training,3
0,16-29,H40,Not in Labor Force,18
0,16-29,H50_60,Employed,1
0,16-29,H50_60,Employed,0
0,16-29,H50_60,Employed,0
0,16-29,H50_60,Employed,2
0,16-29,H50_60,Employed,0
0,16-29,H50_60,Employed,14
0,16-29,H50_60,Employed,16
0,16-29,H50_60,Employed,8
0,16-29,H50_60,Unemployed,2
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,Unemployed,1
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,In Education or Training,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,In Education or Training,8
0,16-29,H50_60,In Education or Training,3
0,16-29,H50_60,In Education or Training,0
0,16-29,H50_60,In Education or Training,1
0,16-29,H50_60,Not in Labor Force,2
0,16-29,H50_60,Employed,0
0,16-29,H50_60,Employed,0
0,16-29,H50_60,Employed,0
0,16-29,H50_60,Employed,1
0,16-29,H50_60,Employed,0
0,16-29,H50_60,Employed,1
0,16-29,H50_60,Employed,2
0,16-29,H50_60,Employed,1
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,In Education or Training,1
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,In Education or Training,7
0,16-29,H50_60,In Education or Training,0
0,16-29,H50_60,In Education or Training,0
0,16-29,H50_60,In Education or Training,1
0,16-29,H50_60,Not in Labor Force,1
0,16-29,H70,Employed,0
0,16-29,H70,Employed,0
0,16-29,H70,Employed,0
0,16-29,H70,Employed,2
0,16-29,H70,Employed,0
0,16-29,H70,Employed,4
0,16-29,H70,Employed,4
0,16-29,H70,Employed,1
0,16-29,H70,Unemployed,4
0,16-29,H70,Unemployed,0
0,16-29,H70,Unemployed,0
0,16-29,H70,Unemployed,1
0,16-29,H70,Unemployed,0
0,16-29,H70,Unemployed,0
0,16-29,H70,Unemployed,0
0,16-29,H70,Unemployed,0
0,16-29,H70,Unemployed,0
0,16-29,H70,Unemployed,0
0,16-29,H70,Unemployed,0
0,16-29,H70,Unemployed,0
0,16-29,H70,In Education or Training,0
0,16-29,H70,On Pension,0
0,16-29,H70,On Pension,0
0,16-29,H70,On Pension,0
0,16-29,H70,On Pension,0
0,16-29,H70,On Pension,0
0,16-29,H70,On Pension,0
0,16-29,H70,On Pension,0
0,16-29,H70,In Education or Training,2
0,16-29,H70,In Education or Training,0
0,16-29,H70,In Education or Training,0
0,16-29,H70,In Education or Training,0
0,16-29,H70,Not in Labor Force,3
0,16-29,H80,Employed,0
0,16-29,H80,Employed,0
0,16-29,H80,Employed,0
0,16-29,H80,Employed,0
0,16-29,H80,Employed,0
0,16-29,H80,Employed,0
0,16-29,H80,Employed,1
0,16-29,H80,Employed,0
0,16-29,H80,Unemployed,0
0,16-29,H80,Unemployed,0
0,16-29,H80,Unemployed,0
0,16-29,H80,Unemployed,0
0,16-29,H80,Unemployed,0
0,16-29,H80,Unemployed,0
0,16-29,H80,Unemployed,0
0,16-29,H80,Unemployed,0
0,16-29,H80,Unemployed,0
0,16-29,H80,Unemployed,0
0,16-29,H80,Unemployed,0
0,16-29,H80,Unemployed,0
0,16-29,H80,In Education or Training,0
0,16-29,H80,On Pension,0
0,16-29,H80,On Pension,0
0,16-29,H80,On Pension,0
0,16-29,H80,On Pension,0
0,16-29,H80,On Pension,0
0,16-29,H80,On Pension,0
0,16-29,H80,On Pension,0
0,16-29,H80,In Education or Training,0
0,16-29,H80,In Education or Training,0
0,16-29,H80,In Education or Training,0
0,16-29,H80,In Education or Training,0
0,16-29,H80,Not in Labor Force,0
0,16-29,H90,Employed,0
0,16-29,H90,Employed,0
0,16-29,H90,Employed,0
0,16-29,H90,Employed,1
0,16-29,H90,Employed,1
0,16-29,H90,Employed,38
0,16-29,H90,Employed,39
0,16-29,H90,Employed,32
0,16-29,H90,Unemployed,9
0,16-29,H90,Unemployed,0
0,16-29,H90,Unemployed,0
0,16-29,H90,Unemployed,2
0,16-29,H90,Unemployed,0
0,16-29,H90,Unemployed,0
0,16-29,H90,Unemployed,0
0,16-29,H90,Unemployed,0
0,16-29,H90,Unemployed,14
0,16-29,H90,Unemployed,0
0,16-29,H90,Unemployed,0
0,16-29,H90,Unemployed,0
0,16-29,H90,In Education or Training,0
0,16-29,H90,On Pension,10
0,16-29,H90,On Pension,0
0,16-29,H90,On Pension,0
0,16-29,H90,On Pension,0
0,16-29,H90,On Pension,0
0,16-29,H90,On Pension,0
0,16-29,H90,On Pension,0
0,16-29,H90,In Education or Training,159
0,16-29,H90,In Education or Training,12
0,16-29,H90,In Education or Training,0
0,16-29,H90,In Education or Training,20
0,16-29,H90,Not in Labor Force,221
0,16-29,H10,Employed,236
0,16-29,H10,Employed,0
0,16-29,H10,Employed,59
0,16-29,H10,Employed,414
0,16-29,H10,Employed,379
0,16-29,H10,Employed,10310
0,16-29,H10,Employed,1976
0,16-29,H10,Employed,1180
0,16-29,H10,Unemployed,357
0,16-29,H10,Unemployed,268
0,16-29,H10,Unemployed,4
0,16-29,H10,Unemployed,780
0,16-29,H10,Unemployed,75
0,16-29,H10,Unemployed,0
0,16-29,H10,Unemployed,52
0,16-29,H10,Unemployed,151
0,16-29,H10,Unemployed,4660
0,16-29,H10,Unemployed,1
0,16-29,H10,Unemployed,427
0,16-29,H10,Unemployed,159
0,16-29,H10,In Education or Training,169
0,16-29,H10,On Pension,1659
0,16-29,H10,On Pension,0
0,16-29,H10,On Pension,0
0,16-29,H10,On Pension,0
0,16-29,H10,On Pension,0
0,16-29,H10,On Pension,0
0,16-29,H10,On Pension,0
0,16-29,H10,In Education or Training,3020
0,16-29,H10,In Education or Training,1099
0,16-29,H10,In Education or Training,0
0,16-29,H10,In Education or Training,43
0,16-29,H10,Not in Labor Force,2065
0,16-29,H20_35,Employed,530
0,16-29,H20_35,Employed,1
0,16-29,H20_35,Employed,271
0,16-29,H20_35,Employed,7744
0,16-29,H20_35,Employed,3833
0,16-29,H20_35,Employed,59723
0,16-29,H20_35,Employed,10374
0,16-29,H20_35,Employed,2741
0,16-29,H20_35,Unemployed,247
0,16-29,H20_35,Unemployed,68
0,16-29,H20_35,Unemployed,2
0,16-29,H20_35,Unemployed,86
0,16-29,H20_35,Unemployed,2
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,27
0,16-29,H20_35,Unemployed,119
0,16-29,H20_35,Unemployed,939
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,41
0,16-29,H20_35,Unemployed,90
0,16-29,H20_35,In Education or Training,354
0,16-29,H20_35,On Pension,25
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,In Education or Training,18781
0,16-29,H20_35,In Education or Training,1604
0,16-29,H20_35,In Education or Training,0
0,16-29,H20_35,In Education or Training,558
0,16-29,H20_35,Not in Labor Force,6457
0,16-29,H20_35,Employed,99
0,16-29,H20_35,Employed,2
0,16-29,H20_35,Employed,82
0,16-29,H20_35,Employed,417
0,16-29,H20_35,Employed,805
0,16-29,H20_35,Employed,9276
0,16-29,H20_35,Employed,815
0,16-29,H20_35,Employed,342
0,16-29,H20_35,Unemployed,475
0,16-29,H20_35,Unemployed,30
0,16-29,H20_35,Unemployed,7
0,16-29,H20_35,Unemployed,16
0,16-29,H20_35,Unemployed,4
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,102
0,16-29,H20_35,Unemployed,189
0,16-29,H20_35,Unemployed,142
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,27
0,16-29,H20_35,Unemployed,101
0,16-29,H20_35,In Education or Training,12
0,16-29,H20_35,On Pension,6
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,In Education or Training,720
0,16-29,H20_35,In Education or Training,116
0,16-29,H20_35,In Education or Training,0
0,16-29,H20_35,In Education or Training,54
0,16-29,H20_35,Not in Labor Force,456
0,16-29,H20_35,Employed,1
0,16-29,H20_35,Employed,0
0,16-29,H20_35,Employed,0
0,16-29,H20_35,Employed,4
0,16-29,H20_35,Employed,6
0,16-29,H20_35,Employed,32
0,16-29,H20_35,Employed,7
0,16-29,H20_35,Employed,2
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,2
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,In Education or Training,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,In Education or Training,27
0,16-29,H20_35,In Education or Training,0
0,16-29,H20_35,In Education or Training,0
0,16-29,H20_35,In Education or Training,0
0,16-29,H20_35,Not in Labor Force,1
0,16-29,H40,Employed,46
0,16-29,H40,Employed,0
0,16-29,H40,Employed,17
0,16-29,H40,Employed,362
0,16-29,H40,Employed,579
0,16-29,H40,Employed,1841
0,16-29,H40,Employed,1006
0,16-29,H40,Employed,357
0,16-29,H40,Unemployed,239
0,16-29,H40,Unemployed,1
0,16-29,H40,Unemployed,3
0,16-29,H40,Unemployed,2
0,16-29,H40,Unemployed,0
0,16-29,H40,Unemployed,0
0,16-29,H40,Unemployed,23
0,16-29,H40,Unemployed,28
0,16-29,H40,Unemployed,15
0,16-29,H40,Unemployed,0
0,16-29,H40,Unemployed,0
0,16-29,H40,Unemployed,6
0,16-29,H40,In Education or Training,1
0,16-29,H40,On Pension,0
0,16-29,H40,On Pension,0
0,16-29,H40,On Pension,0
0,16-29,H40,On Pension,0
0,16-29,H40,On Pension,0
0,16-29,H40,On Pension,0
0,16-29,H40,On Pension,0
0,16-29,H40,In Education or Training,363
0,16-29,H40,In Education or Training,48
0,16-29,H40,In Education or Training,0
0,16-29,H40,In Education or Training,128
0,16-29,H40,Not in Labor Force,299
0,16-29,H50_60,Employed,27
0,16-29,H50_60,Employed,0
0,16-29,H50_60,Employed,7
0,16-29,H50_60,Employed,1937
0,16-29,H50_60,Employed,437
0,16-29,H50_60,Employed,781
0,16-29,H50_60,Employed,376
0,16-29,H50_60,Employed,237
0,16-29,H50_60,Unemployed,304
0,16-29,H50_60,Unemployed,2
0,16-29,H50_60,Unemployed,1
0,16-29,H50_60,Unemployed,8
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,Unemployed,48
0,16-29,H50_60,Unemployed,23
0,16-29,H50_60,Unemployed,16
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,Unemployed,3
0,16-29,H50_60,In Education or Training,4
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,In Education or Training,197
0,16-29,H50_60,In Education or Training,49
0,16-29,H50_60,In Education or Training,0
0,16-29,H50_60,In Education or Training,6
0,16-29,H50_60,Not in Labor Force,255
0,16-29,H50_60,Employed,39
0,16-29,H50_60,Employed,0
0,16-29,H50_60,Employed,15
0,16-29,H50_60,Employed,2119
0,16-29,H50_60,Employed,820
0,16-29,H50_60,Employed,4013
0,16-29,H50_60,Employed,669
0,16-29,H50_60,Employed,656
0,16-29,H50_60,Unemployed,126
0,16-29,H50_60,Unemployed,1
0,16-29,H50_60,Unemployed,1
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,Unemployed,12
0,16-29,H50_60,Unemployed,6
0,16-29,H50_60,Unemployed,2
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,Unemployed,1
0,16-29,H50_60,In Education or Training,18
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,In Education or Training,2777
0,16-29,H50_60,In Education or Training,212
0,16-29,H50_60,In Education or Training,0
0,16-29,H50_60,In Education or Training,1715
0,16-29,H50_60,Not in Labor Force,800
0,16-29,H70,Employed,5
0,16-29,H70,Employed,0
0,16-29,H70,Employed,3
0,16-29,H70,Employed,390
0,16-29,H70,Employed,81
0,16-29,H70,Employed,179
0,16-29,H70,Employed,86
0,16-29,H70,Employed,79
0,16-29,H70,Unemployed,114
0,16-29,H70,Unemployed,0
0,16-29,H70,Unemployed,0
0,16-29,H70,Unemployed,2
0,16-29,H70,Unemployed,0
0,16-29,H70,Unemployed,0
0,16-29,H70,Unemployed,4
0,16-29,H70,Unemployed,4
0,16-29,H70,Unemployed,3
0,16-29,H70,Unemployed,0
0,16-29,H70,Unemployed,0
0,16-29,H70,Unemployed,0
0,16-29,H70,In Education or Training,1
0,16-29,H70,On Pension,0
0,16-29,H70,On Pension,0
0,16-29,H70,On Pension,0
0,16-29,H70,On Pension,0
0,16-29,H70,On Pension,0
0,16-29,H70,On Pension,0
0,16-29,H70,On Pension,0
0,16-29,H70,In Education or Training,29
0,16-29,H70,In Education or Training,22
0,16-29,H70,In Education or Training,0
0,16-29,H70,In Education or Training,3
0,16-29,H70,Not in Labor Force,124
0,16-29,H80,Employed,0
0,16-29,H80,Employed,0
0,16-29,H80,Employed,0
0,16-29,H80,Employed,2
0,16-29,H80,Employed,1
0,16-29,H80,Employed,6
0,16-29,H80,Employed,7
0,16-29,H80,Employed,9
0,16-29,H80,Unemployed,1
0,16-29,H80,Unemployed,0
0,16-29,H80,Unemployed,0
0,16-29,H80,Unemployed,0
0,16-29,H80,Unemployed,0
0,16-29,H80,Unemployed,0
0,16-29,H80,Unemployed,0
0,16-29,H80,Unemployed,0
0,16-29,H80,Unemployed,1
0,16-29,H80,Unemployed,0
0,16-29,H80,Unemployed,0
0,16-29,H80,Unemployed,0
0,16-29,H80,In Education or Training,0
0,16-29,H80,On Pension,0
0,16-29,H80,On Pension,0
0,16-29,H80,On Pension,0
0,16-29,H80,On Pension,0
0,16-29,H80,On Pension,0
0,16-29,H80,On Pension,0
0,16-29,H80,On Pension,0
0,16-29,H80,In Education or Training,1
0,16-29,H80,In Education or Training,1
0,16-29,H80,In Education or Training,0
0,16-29,H80,In Education or Training,4
0,16-29,H80,Not in Labor Force,7
0,16-29,H90,Employed,4
0,16-29,H90,Employed,0
0,16-29,H90,Employed,0
0,16-29,H90,Employed,47
0,16-29,H90,Employed,21
0,16-29,H90,Employed,199
0,16-29,H90,Employed,177
0,16-29,H90,Employed,194
0,16-29,H90,Unemployed,28
0,16-29,H90,Unemployed,1
0,16-29,H90,Unemployed,0
0,16-29,H90,Unemployed,5
0,16-29,H90,Unemployed,0
0,16-29,H90,Unemployed,0
0,16-29,H90,Unemployed,0
0,16-29,H90,Unemployed,1
0,16-29,H90,Unemployed,39
0,16-29,H90,Unemployed,0
0,16-29,H90,Unemployed,4
0,16-29,H90,Unemployed,0
0,16-29,H90,In Education or Training,12
0,16-29,H90,On Pension,21
0,16-29,H90,On Pension,0
0,16-29,H90,On Pension,0
0,16-29,H90,On Pension,0
0,16-29,H90,On Pension,0
0,16-29,H90,On Pension,0
0,16-29,H90,On Pension,0
0,16-29,H90,In Education or Training,223
0,16-29,H90,In Education or Training,46
0,16-29,H90,In Education or Training,0
0,16-29,H90,In Education or Training,287
0,16-29,H90,Not in Labor Force,595
0,16-29,H10,Employed,373
0,16-29,H10,Employed,4
0,16-29,H10,Employed,82
0,16-29,H10,Employed,403
0,16-29,H10,Employed,278
0,16-29,H10,Employed,6271
0,16-29,H10,Employed,1482
0,16-29,H10,Employed,1203
0,16-29,H10,Unemployed,587
0,16-29,H10,Unemployed,227
0,16-29,H10,Unemployed,7
0,16-29,H10,Unemployed,260
0,16-29,H10,Unemployed,224
0,16-29,H10,Unemployed,0
0,16-29,H10,Unemployed,140
0,16-29,H10,Unemployed,250
0,16-29,H10,Unemployed,3592
0,16-29,H10,Unemployed,2
0,16-29,H10,Unemployed,908
0,16-29,H10,Unemployed,245
0,16-29,H10,In Education or Training,157
0,16-29,H10,On Pension,2562
0,16-29,H10,On Pension,0
0,16-29,H10,On Pension,0
0,16-29,H10,On Pension,0
0,16-29,H10,On Pension,0
0,16-29,H10,On Pension,0
0,16-29,H10,On Pension,0
0,16-29,H10,In Education or Training,1246
0,16-29,H10,In Education or Training,1014
0,16-29,H10,In Education or Training,0
0,16-29,H10,In Education or Training,0
0,16-29,H10,Not in Labor Force,1195
0,16-29,H20_35,Employed,575
0,16-29,H20_35,Employed,9
0,16-29,H20_35,Employed,203
0,16-29,H20_35,Employed,2686
0,16-29,H20_35,Employed,1419
0,16-29,H20_35,Employed,11934
0,16-29,H20_35,Employed,1956
0,16-29,H20_35,Employed,1107
0,16-29,H20_35,Unemployed,450
0,16-29,H20_35,Unemployed,70
0,16-29,H20_35,Unemployed,10
0,16-29,H20_35,Unemployed,79
0,16-29,H20_35,Unemployed,32
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,90
0,16-29,H20_35,Unemployed,110
0,16-29,H20_35,Unemployed,1006
0,16-29,H20_35,Unemployed,1
0,16-29,H20_35,Unemployed,136
0,16-29,H20_35,Unemployed,158
0,16-29,H20_35,In Education or Training,112
0,16-29,H20_35,On Pension,126
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,In Education or Training,6445
0,16-29,H20_35,In Education or Training,290
0,16-29,H20_35,In Education or Training,0
0,16-29,H20_35,In Education or Training,2
0,16-29,H20_35,Not in Labor Force,1728
0,16-29,H20_35,Employed,488
0,16-29,H20_35,Employed,12
0,16-29,H20_35,Employed,334
0,16-29,H20_35,Employed,942
0,16-29,H20_35,Employed,2637
0,16-29,H20_35,Employed,16405
0,16-29,H20_35,Employed,1517
0,16-29,H20_35,Employed,825
0,16-29,H20_35,Unemployed,1084
0,16-29,H20_35,Unemployed,89
0,16-29,H20_35,Unemployed,23
0,16-29,H20_35,Unemployed,66
0,16-29,H20_35,Unemployed,54
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,371
0,16-29,H20_35,Unemployed,484
0,16-29,H20_35,Unemployed,298
0,16-29,H20_35,Unemployed,1
0,16-29,H20_35,Unemployed,194
0,16-29,H20_35,Unemployed,438
0,16-29,H20_35,In Education or Training,21
0,16-29,H20_35,On Pension,64
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,In Education or Training,1235
0,16-29,H20_35,In Education or Training,188
0,16-29,H20_35,In Education or Training,0
0,16-29,H20_35,In Education or Training,0
0,16-29,H20_35,Not in Labor Force,730
0,16-29,H20_35,Employed,0
0,16-29,H20_35,Employed,0
0,16-29,H20_35,Employed,0
0,16-29,H20_35,Employed,7
0,16-29,H20_35,Employed,1
0,16-29,H20_35,Employed,29
0,16-29,H20_35,Employed,4
0,16-29,H20_35,Employed,2
0,16-29,H20_35,Unemployed,2
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,1
0,16-29,H20_35,Unemployed,1
0,16-29,H20_35,Unemployed,7
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,0
0,16-29,H20_35,Unemployed,1
0,16-29,H20_35,In Education or Training,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,On Pension,0
0,16-29,H20_35,In Education or Training,38
0,16-29,H20_35,In Education or Training,3
0,16-29,H20_35,In Education or Training,0
0,16-29,H20_35,In Education or Training,0
0,16-29,H20_35,Not in Labor Force,5
0,16-29,H40,Employed,177
0,16-29,H40,Employed,4
0,16-29,H40,Employed,121
0,16-29,H40,Employed,1152
0,16-29,H40,Employed,2141
0,16-29,H40,Employed,3951
0,16-29,H40,Employed,870
0,16-29,H40,Employed,648
0,16-29,H40,Unemployed,487
0,16-29,H40,Unemployed,17
0,16-29,H40,Unemployed,4
0,16-29,H40,Unemployed,5
0,16-29,H40,Unemployed,8
0,16-29,H40,Unemployed,0
0,16-29,H40,Unemployed,113
0,16-29,H40,Unemployed,95
0,16-29,H40,Unemployed,37
0,16-29,H40,Unemployed,0
0,16-29,H40,Unemployed,3
0,16-29,H40,Unemployed,64
0,16-29,H40,In Education or Training,11
0,16-29,H40,On Pension,7
0,16-29,H40,On Pension,0
0,16-29,H40,On Pension,0
0,16-29,H40,On Pension,0
0,16-29,H40,On Pension,0
0,16-29,H40,On Pension,0
0,16-29,H40,On Pension,0
0,16-29,H40,In Education or Training,585
0,16-29,H40,In Education or Training,74
0,16-29,H40,In Education or Training,0
0,16-29,H40,In Education or Training,1
0,16-29,H40,Not in Labor Force,576
0,16-29,H50_60,Employed,521
0,16-29,H50_60,Employed,4
0,16-29,H50_60,Employed,185
0,16-29,H50_60,Employed,26245
0,16-29,H50_60,Employed,3663
0,16-29,H50_60,Employed,5347
0,16-29,H50_60,Employed,1343
0,16-29,H50_60,Employed,1066
0,16-29,H50_60,Unemployed,1627
0,16-29,H50_60,Unemployed,45
0,16-29,H50_60,Unemployed,31
0,16-29,H50_60,Unemployed,11
0,16-29,H50_60,Unemployed,23
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,Unemployed,589
0,16-29,H50_60,Unemployed,337
0,16-29,H50_60,Unemployed,50
0,16-29,H50_60,Unemployed,1
0,16-29,H50_60,Unemployed,28
0,16-29,H50_60,Unemployed,199
0,16-29,H50_60,In Education or Training,26
0,16-29,H50_60,On Pension,13
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,In Education or Training,1067
0,16-29,H50_60,In Education or Training,254
0,16-29,H50_60,In Education or Training,0
0,16-29,H50_60,In Education or Training,3
0,16-29,H50_60,Not in Labor Force,1721
0,16-29,H50_60,Employed,257
0,16-29,H50_60,Employed,1
0,16-29,H50_60,Employed,76
0,16-29,H50_60,Employed,5038
0,16-29,H50_60,Employed,1613
0,16-29,H50_60,Employed,7522
0,16-29,H50_60,Employed,1310
0,16-29,H50_60,Employed,929
0,16-29,H50_60,Unemployed,505
0,16-29,H50_60,Unemployed,3
0,16-29,H50_60,Unemployed,6
0,16-29,H50_60,Unemployed,5
0,16-29,H50_60,Unemployed,1
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,Unemployed,71
0,16-29,H50_60,Unemployed,51
0,16-29,H50_60,Unemployed,51
0,16-29,H50_60,Unemployed,0
0,16-29,H50_60,Unemployed,7
0,16-29,H50_60,Unemployed,23
0,16-29,H50_60,In Education or Training,79
0,16-29,H50_60,On Pension,10
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,On Pension,0
0,16-29,H50_60,In Education or Training,5042
0,16-29,H50_60,In Education or Training,196
0,16-29,H50_60,In Education or Training,0
